epoch,train_loss,val_loss,train_prec1,val_prec1,train_prec5,val_prec5,best_val_epoch,best_prec1_val,best_test_epoch,best_prec1_test
134,"tensor(0.0004, device='cuda:0')","tensor(0.3508, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.4700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
135,"tensor(0.0006, device='cuda:0')","tensor(0.3533, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.4200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
136,"tensor(0.0005, device='cuda:0')","tensor(0.3500, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
137,"tensor(0.0006, device='cuda:0')","tensor(0.3478, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
138,"tensor(0.0004, device='cuda:0')","tensor(0.3532, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.4400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
139,"tensor(0.0004, device='cuda:0')","tensor(0.3459, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
140,"tensor(0.0004, device='cuda:0')","tensor(0.3510, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
141,"tensor(0.0004, device='cuda:0')","tensor(0.3505, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.5900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
142,"tensor(0.0005, device='cuda:0')","tensor(0.3519, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
143,"tensor(0.0005, device='cuda:0')","tensor(0.3540, device='cuda:0')","tensor(99.9900, device='cuda:0')","tensor(93.4600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6700, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
144,"tensor(0.0004, device='cuda:0')","tensor(0.3503, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.5100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
145,"tensor(0.0004, device='cuda:0')","tensor(0.3466, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
146,"tensor(0.0004, device='cuda:0')","tensor(0.3482, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
147,"tensor(0.0005, device='cuda:0')","tensor(0.3461, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.4800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
148,"tensor(0.0004, device='cuda:0')","tensor(0.3446, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.4800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
149,"tensor(0.0003, device='cuda:0')","tensor(0.3506, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.4800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
150,"tensor(0.0005, device='cuda:0')","tensor(0.3510, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
151,"tensor(0.0005, device='cuda:0')","tensor(0.3468, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
152,"tensor(0.0005, device='cuda:0')","tensor(0.3446, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.4800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
153,"tensor(0.0005, device='cuda:0')","tensor(0.3451, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
154,"tensor(0.0004, device='cuda:0')","tensor(0.3465, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.4000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7500, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
155,"tensor(0.0004, device='cuda:0')","tensor(0.3457, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
156,"tensor(0.0005, device='cuda:0')","tensor(0.3473, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
157,"tensor(0.0005, device='cuda:0')","tensor(0.3485, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
158,"tensor(0.0004, device='cuda:0')","tensor(0.3465, device='cuda:0')","tensor(99.9900, device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
159,"tensor(0.0005, device='cuda:0')","tensor(0.3512, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6700, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
160,"tensor(0.0005, device='cuda:0')","tensor(0.3466, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",98,"tensor(93.6200, device='cuda:0')",0,0.0
161,"tensor(0.0004, device='cuda:0')","tensor(0.3506, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.6600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
162,"tensor(0.0004, device='cuda:0')","tensor(0.3516, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
163,"tensor(0.0004, device='cuda:0')","tensor(0.3508, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
164,"tensor(0.0004, device='cuda:0')","tensor(0.3501, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.6600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
165,"tensor(0.0007, device='cuda:0')","tensor(0.3471, device='cuda:0')","tensor(99.9900, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
166,"tensor(0.0003, device='cuda:0')","tensor(0.3493, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.6100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
167,"tensor(0.0004, device='cuda:0')","tensor(0.3485, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
168,"tensor(0.0004, device='cuda:0')","tensor(0.3464, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.6400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
169,"tensor(0.0004, device='cuda:0')","tensor(0.3493, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
170,"tensor(0.0004, device='cuda:0')","tensor(0.3506, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6700, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
171,"tensor(0.0004, device='cuda:0')","tensor(0.3459, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
172,"tensor(0.0004, device='cuda:0')","tensor(0.3483, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
173,"tensor(0.0004, device='cuda:0')","tensor(0.3456, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7500, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
174,"tensor(0.0004, device='cuda:0')","tensor(0.3503, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
175,"tensor(0.0004, device='cuda:0')","tensor(0.3463, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
176,"tensor(0.0003, device='cuda:0')","tensor(0.3510, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.6100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
177,"tensor(0.0004, device='cuda:0')","tensor(0.3494, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
178,"tensor(0.0004, device='cuda:0')","tensor(0.3461, device='cuda:0')","tensor(99.9900, device='cuda:0')","tensor(93.5300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
179,"tensor(0.0005, device='cuda:0')","tensor(0.3481, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
180,"tensor(0.0004, device='cuda:0')","tensor(0.3470, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
181,"tensor(0.0003, device='cuda:0')","tensor(0.3475, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
182,"tensor(0.0004, device='cuda:0')","tensor(0.3486, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
183,"tensor(0.0005, device='cuda:0')","tensor(0.3480, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.3900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7500, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
184,"tensor(0.0003, device='cuda:0')","tensor(0.3504, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.5400, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
185,"tensor(0.0004, device='cuda:0')","tensor(0.3466, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
186,"tensor(0.0005, device='cuda:0')","tensor(0.3489, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
187,"tensor(0.0004, device='cuda:0')","tensor(0.3469, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5200, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
188,"tensor(0.0005, device='cuda:0')","tensor(0.3505, device='cuda:0')","tensor(99.9900, device='cuda:0')","tensor(93.6000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
189,"tensor(0.0003, device='cuda:0')","tensor(0.3490, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.4900, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
190,"tensor(0.0003, device='cuda:0')","tensor(0.3481, device='cuda:0')","tensor(100., device='cuda:0')","tensor(93.5700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6900, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
191,"tensor(0.0004, device='cuda:0')","tensor(0.3469, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.6000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
192,"tensor(0.0005, device='cuda:0')","tensor(0.3509, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
193,"tensor(0.0004, device='cuda:0')","tensor(0.3466, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.5000, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
194,"tensor(0.0004, device='cuda:0')","tensor(0.3480, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.6300, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.6800, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
195,"tensor(0.0003, device='cuda:0')","tensor(0.3477, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7100, device='cuda:0')",161,"tensor(93.6600, device='cuda:0')",0,0.0
196,"tensor(0.0004, device='cuda:0')","tensor(0.3480, device='cuda:0')","tensor(99.9980, device='cuda:0')","tensor(93.6800, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",196,"tensor(93.6800, device='cuda:0')",0,0.0
197,"tensor(0.0004, device='cuda:0')","tensor(0.3457, device='cuda:0')","tensor(99.9920, device='cuda:0')","tensor(93.6700, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7400, device='cuda:0')",196,"tensor(93.6800, device='cuda:0')",0,0.0
198,"tensor(0.0004, device='cuda:0')","tensor(0.3516, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.6100, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7000, device='cuda:0')",196,"tensor(93.6800, device='cuda:0')",0,0.0
199,"tensor(0.0005, device='cuda:0')","tensor(0.3466, device='cuda:0')","tensor(99.9940, device='cuda:0')","tensor(93.4600, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7300, device='cuda:0')",196,"tensor(93.6800, device='cuda:0')",0,0.0
200,"tensor(0.0004, device='cuda:0')","tensor(0.3442, device='cuda:0')","tensor(99.9960, device='cuda:0')","tensor(93.5500, device='cuda:0')","tensor(100., device='cuda:0')","tensor(99.7200, device='cuda:0')",196,"tensor(93.6800, device='cuda:0')",0,0.0
